FireGirlTrials_PolicyComparisons_1 Outputs


PATHWAYS GENERATED UNDER a LET-BURN POLICY
supp_ave,supp_min,supp_max,supp_std,supp_95_low,supp_95_high,harv_ave,harv_min,harv_max,harv_std,harv_95_low,harv_95_high,grwth_ave,grwth_min,grwth_max,grwth_std,grwth_95_low,grwth_95_high,cells_burned_ave,cells_burned_min,cells_burned_max,cells_burned_std,cells_burned_95_low,cells_burned_95_high,timb_lost_ave,timb_lost_min,timb_lost_max,timb_lost_std,timb_lost_95_low,timb_lost_95_high,supp_decicions
15949.282,2473.181,305727.613,43130.837,102580.118,-70681.553,5082.343,3420.966,6332.947,662.652,6413.318,3751.368,5316.834,3531.261,6606.134,697.843,6718.493,3915.175,22.82,1.0,731.0,104.595,22823.686,-187.265,1955.114,0.0,731.0,10389.822,22823.686,-18913.459,50.0
23998.157,2437.855,670455.474,92829.749,210452.196,-162455.882,5144.95,3669.635,6589.666,685.52,6521.858,3768.043,5384.879,3857.609,6936.365,724.472,6840.024,3929.734,43.02,1.0,1626.0,227.192,47736.484,-413.309,3643.514,0.0,1626.0,21952.538,47736.484,-40449.455,50.0
16286.007,2557.047,234563.551,41095.075,98827.895,-66255.88,5156.844,3700.058,6260.923,618.992,6400.127,3913.561,5394.722,3826.668,6582.219,649.616,6699.514,4089.93,26.36,1.0,550.0,97.752,20233.262,-169.98,2051.32,0.0,550.0,9052.231,20233.262,-16130.622,50.0
8256.54,2411.046,34777.709,7449.405,23219.111,-6706.031,5135.393,3487.641,6571.961,633.299,6407.41,3863.375,5369.062,3639.252,6875.697,667.257,6709.287,4028.836,7.26,1.0,74.0,16.192,2249.38,-25.263,315.145,0.0,74.0,962.996,2249.38,-1619.09,50.0
11961.046,2466.634,126542.105,19377.151,50881.201,-26959.108,5156.96,3563.282,6449.783,622.749,6407.788,3906.131,5389.164,3688.822,6764.482,655.369,6705.512,4072.816,15.9,1.0,294.0,46.117,10304.055,-76.729,1136.033,0.0,294.0,4564.477,10304.055,-8031.989,50.0
16328.011,2406.26,165291.87,26347.414,69248.349,-36592.327,5204.163,3992.557,6505.973,592.541,6394.317,4014.009,5446.751,4178.055,6796.543,623.045,6698.173,4195.329,26.28,1.0,390.0,63.208,13932.869,-100.677,2036.253,0.0,390.0,5922.96,13932.869,-9860.362,50.0
15616.543,2482.127,105722.57,22703.257,61217.376,-29984.29,5246.009,3972.641,7233.114,650.774,6553.127,3938.89,5487.996,4108.086,7605.355,690.548,6875.004,4100.989,20.78,1.0,239.0,52.692,7489.838,-85.056,943.409,0.0,239.0,3259.266,7489.838,-5603.02,50.0
11329.027,2478.659,108431.604,17115.707,45706.935,-23048.882,5210.639,3783.715,6637.353,644.759,6505.677,3915.602,5449.104,3963.415,6946.53,676.946,6808.79,4089.418,13.66,1.0,250.0,40.764,9030.597,-68.216,1029.118,0.0,250.0,3983.691,9030.597,-6972.361,50.0
8090.187,2448.047,30658.988,6302.383,20748.896,-4568.522,5184.833,3783.029,6372.772,605.482,6400.98,3968.685,5425.287,3941.323,6666.235,636.848,6704.433,4146.141,5.54,1.0,62.0,11.04,1509.833,-16.635,177.164,0.0,62.0,663.495,1509.833,-1155.504,50.0
10803.924,2540.239,72252.465,12824.98,36563.655,-14955.807,5187.556,3959.533,6430.866,623.016,6438.921,3936.191,5428.749,4127.821,6746.653,654.07,6742.488,4115.011,14.42,1.0,163.0,30.147,6209.719,-46.132,920.452,0.0,163.0,2633.364,6209.719,-4368.815,50.0
47605.866,2534.401,720841.878,130773.098,310271.363,-215059.632,5216.554,3919.957,6454.911,626.997,6475.913,3957.194,5456.783,4052.578,6748.647,659.597,6781.622,4131.943,101.8,1.0,1752.0,318.968,76724.776,-538.866,9986.34,0.0,1752.0,33227.021,76724.776,-56752.096,50.0
22551.185,2417.726,517985.721,72993.481,169162.905,-124060.535,5237.291,4002.001,7316.679,643.401,6529.601,3944.981,5475.655,4142.133,7642.481,681.325,6844.137,4107.174,39.26,1.0,1233.0,175.679,26946.656,-313.601,2684.568,0.0,1233.0,12079.35,26946.656,-21577.521,50.0
10855.803,2467.316,154822.517,21191.396,53419.974,-31708.367,5219.959,3964.565,6928.924,577.592,6380.086,4059.832,5458.588,4106.792,7289.172,611.538,6686.897,4230.279,12.36,1.0,343.0,48.309,3805.101,-84.672,483.807,0.0,343.0,1653.571,3805.101,-2837.487,50.0
20587.313,2548.806,228085.373,39203.694,99330.251,-58155.624,5243.186,3952.913,6796.282,540.309,6328.43,4157.943,5488.731,4116.115,7134.901,569.876,6633.361,4344.102,34.02,1.0,511.0,91.192,15041.763,-149.145,2158.104,0.0,511.0,6414.378,15041.763,-10725.554,50.0
14440.474,2445.378,160721.757,26322.217,67310.204,-38429.255,5302.872,3867.132,6822.346,623.398,6555.003,4050.74,5546.192,4038.106,7087.479,657.379,6866.576,4225.808,22.32,1.0,373.0,62.418,8061.987,-103.05,1248.095,0.0,373.0,3392.428,8061.987,-5565.797,50.0
15346.661,2433.318,166624.696,28833.059,73259.564,-42566.242,5295.893,3938.065,6397.483,571.79,6444.367,4147.42,5543.768,4113.441,6719.964,602.937,6754.802,4332.734,23.46,1.0,389.0,68.58,14672.9,-114.287,1717.069,0.0,389.0,6450.311,14672.9,-11238.761,50.0
12613.185,2453.345,183075.951,26218.887,65275.369,-40049.0,5306.249,3853.829,6419.746,541.308,6393.498,4219.0,5547.779,4015.101,6707.869,570.544,6693.751,4401.807,15.9,1.0,412.0,60.804,8768.764,-106.228,929.677,0.0,412.0,3902.841,8768.764,-6909.409,50.0
14897.257,2756.945,121613.173,24973.9,65058.812,-35264.298,5309.576,3775.578,6364.424,530.137,6374.388,4244.763,5554.014,3971.437,6663.31,556.82,6672.419,4435.608,22.54,1.0,282.0,59.125,12953.256,-96.217,1702.532,0.0,282.0,5601.39,12953.256,-9548.192,50.0
7745.827,2682.107,28886.925,6032.384,19862.227,-4370.572,5262.837,3865.751,6352.444,508.193,6283.573,4242.101,5505.56,4032.723,6677.846,533.37,6576.867,4434.254,5.52,1.0,63.0,12.28,2680.357,-19.146,318.76,0.0,63.0,1175.767,2680.357,-2042.838,50.0


PATHWAYS GENERATED UNDER a COIN-TOSS POLICY
supp_ave,supp_min,supp_max,supp_std,supp_95_low,supp_95_high,harv_ave,harv_min,harv_max,harv_std,harv_95_low,harv_95_high,grwth_ave,grwth_min,grwth_max,grwth_std,grwth_95_low,grwth_95_high,cells_burned_ave,cells_burned_min,cells_burned_max,cells_burned_std,cells_burned_95_low,cells_burned_95_high,timb_lost_ave,timb_lost_min,timb_lost_max,timb_lost_std,timb_lost_95_low,timb_lost_95_high,supp_decicions
4366.713,0.0,23395.268,5124.675,14659.927,-5926.5,4097.287,1564.56,7421.167,1507.521,7125.231,1069.343,4272.011,1564.443,7782.706,1595.763,7477.195,1066.827,3.34,1.0,46.0,7.753,94.054,-12.232,11.421,0.0,46.0,41.14,94.054,-71.212,31.0
4120.549,0.0,26421.31,5491.623,15150.798,-6909.701,4195.277,1643.528,7254.373,1461.891,7131.571,1258.983,4371.304,1630.34,7621.326,1538.485,7461.443,1281.165,3.06,1.0,35.0,6.294,9.777,-9.582,0.649,0.0,35.0,4.545,9.777,-8.479,28.0
4216.896,0.0,34135.61,6029.553,16327.61,-7893.818,4200.897,1704.419,7176.101,1397.682,7008.224,1393.571,4384.283,1724.867,7515.855,1472.54,7341.967,1426.599,7.22,1.0,99.0,16.928,167.821,-26.782,21.481,0.0,99.0,72.858,167.821,-124.86,27.0
3585.188,0.0,23042.086,4684.197,12993.675,-5823.3,4184.606,1723.564,6859.184,1328.908,6853.796,1515.415,4362.772,1760.442,7207.591,1400.645,7176.051,1549.494,6.44,1.0,103.0,18.267,189.961,-30.251,22.587,0.0,103.0,83.331,189.961,-144.788,27.0
2556.42,0.0,13153.491,3382.693,9350.759,-4237.919,4163.124,1697.112,6693.631,1291.471,6757.119,1569.129,4345.614,1781.998,7009.998,1363.86,7085.008,1606.22,5.58,1.0,183.0,25.514,209.329,-45.666,19.278,0.0,183.0,94.621,209.329,-170.774,22.0
4234.329,0.0,20267.647,4930.948,14138.43,-5669.773,4157.452,1816.276,6762.679,1268.353,6705.014,1609.89,4332.008,1899.739,7085.892,1331.582,7006.569,1657.447,6.92,1.0,85.0,16.02,198.867,-25.257,30.651,0.0,85.0,83.75,198.867,-137.565,30.0
8764.483,0.0,222942.704,31656.198,72347.829,-54818.862,4168.676,1742.649,6754.736,1277.839,6735.292,1602.06,4352.924,1821.378,7049.846,1345.551,7055.543,1650.306,15.36,1.0,494.0,69.915,805.462,-125.068,93.06,0.0,494.0,354.683,805.462,-619.342,29.0
5326.124,0.0,38080.202,7112.049,19611.095,-8958.847,4177.143,1808.297,6740.259,1253.336,6694.543,1659.742,4359.985,1878.122,7073.404,1320.948,7013.187,1706.783,22.5,1.0,654.0,98.265,2461.305,-174.871,217.432,0.0,654.0,1117.156,2461.305,-2026.441,27.0
3675.333,0.0,24102.97,5133.507,13986.287,-6635.62,4187.989,1866.511,6770.159,1251.597,6701.896,1674.083,4365.801,1870.111,7067.873,1320.845,7018.797,1712.806,18.14,1.0,245.0,52.013,940.233,-86.332,134.893,0.0,245.0,400.954,940.233,-670.446,26.0
5903.097,0.0,72354.378,11417.935,28836.695,-17030.5,4171.562,1788.655,6753.387,1252.645,6687.574,1655.55,4351.865,1845.03,7050.76,1316.256,6995.643,1708.088,20.24,1.0,624.0,89.185,2031.118,-158.893,205.996,0.0,624.0,908.672,2031.118,-1619.126,31.0
5884.28,0.0,26285.039,6726.925,19395.708,-7627.147,4166.301,1772.524,6673.95,1233.272,6643.401,1689.201,4345.274,1830.49,6990.723,1305.256,6966.958,1723.589,9.02,1.0,339.0,47.422,813.818,-86.23,71.067,0.0,339.0,369.793,813.818,-671.683,35.0
2687.741,0.0,25558.15,5231.381,13195.279,-7819.797,4169.256,1758.516,6673.594,1234.246,6648.312,1690.2,4349.346,1832.544,7000.718,1304.024,6968.556,1730.137,12.34,1.0,145.0,27.62,763.906,-43.136,110.441,0.0,145.0,325.34,763.906,-543.023,17.0
5450.378,0.0,39741.013,9154.528,23837.789,-12937.034,4171.446,1775.224,6675.218,1200.976,6583.676,1759.215,4352.215,1815.503,6989.193,1268.138,6899.345,1805.084,25.02,1.0,611.0,90.664,4933.724,-157.084,537.791,0.0,611.0,2188.6,4933.724,-3858.142,27.0
4932.871,0.0,64640.259,10432.583,25887.33,-16021.588,4198.826,1803.084,6646.053,1209.029,6627.233,1770.42,4380.712,1891.922,6944.655,1268.699,6928.968,1832.456,28.56,1.0,363.0,72.248,3729.756,-116.554,530.481,0.0,363.0,1592.821,3729.756,-2668.795,22.0
6989.585,0.0,105037.714,15674.653,38473.052,-24493.881,4204.116,1799.707,6665.705,1181.232,6576.69,1831.542,4383.608,1872.757,6969.262,1246.682,6887.642,1879.574,16.98,1.0,236.0,44.858,1903.045,-73.12,259.898,0.0,236.0,818.073,1903.045,-1383.25,22.0
3138.417,0.0,21230.538,5388.18,13960.894,-7684.06,4190.098,1788.343,6545.872,1160.304,6520.638,1859.558,4377.602,1833.569,6885.418,1226.505,6841.111,1914.094,16.96,1.0,124.0,30.767,1839.628,-44.837,344.715,0.0,124.0,744.272,1839.628,-1150.199,19.0
2870.775,0.0,16346.983,3935.103,10774.663,-5033.112,4204.467,1782.884,7231.578,1184.401,6583.407,1825.527,4386.09,1813.733,7605.796,1253.335,6903.487,1868.693,36.58,1.0,1264.0,176.935,9205.416,-318.805,783.375,0.0,1264.0,4193.076,9205.416,-7638.665,23.0
3327.498,0.0,17261.279,4409.608,12184.457,-5529.46,4200.309,1811.712,7232.408,1189.316,6589.121,1811.497,4380.977,1879.763,7543.721,1249.611,6890.894,1871.06,3.88,1.0,62.0,9.24,408.404,-14.68,71.995,0.0,62.0,167.488,408.404,-264.414,24.0
4369.341,0.0,16528.688,4933.295,14278.155,-5539.473,4215.139,1906.234,7105.044,1156.312,6537.66,1892.618,4395.94,1946.395,7467.228,1221.879,6850.156,1941.724,9.96,1.0,115.0,21.861,933.564,-33.95,148.501,0.0,115.0,390.859,933.564,-636.562,28.0
4636.381,0.0,43653.1,8416.498,21541.415,-12268.654,4265.429,1957.455,7089.047,1160.956,6597.277,1933.581,4451.515,1973.62,7399.894,1221.381,6904.73,1998.3,31.58,1.0,569.0,87.558,8243.774,-144.285,993.008,0.0,569.0,3609.934,8243.774,-6257.757,23.0
10433.896,0.0,301600.403,42935.964,96673.318,-75805.525,4294.1,1856.619,6976.471,1164.076,6632.216,1955.984,4484.509,1910.916,7312.074,1228.252,6951.525,2017.493,36.64,1.0,716.0,120.001,10233.68,-204.39,1247.966,0.0,716.0,4473.712,10233.68,-7737.749,26.0
4579.131,0.0,25491.787,5588.535,15804.034,-6645.771,4307.556,1860.771,6901.202,1142.055,6601.44,2013.672,4495.012,1867.241,7253.003,1207.991,6921.334,2068.691,18.8,1.0,194.0,39.886,4278.703,-61.314,700.322,0.0,194.0,1781.566,4278.703,-2878.058,27.0
4444.781,0.0,83251.14,12427.728,29406.608,-20517.045,4328.462,1783.75,6874.698,1099.16,6536.189,2120.735,4513.391,1870.511,7188.843,1158.898,6841.106,2185.676,15.9,1.0,174.0,33.476,2778.489,-51.338,494.675,0.0,174.0,1137.041,2778.489,-1789.139,18.0
5412.336,0.0,46008.131,8194.117,21870.706,-11046.033,4312.171,1974.959,6710.303,1073.01,6467.375,2156.968,4498.847,2033.51,7052.488,1138.333,6785.257,2212.437,12.62,1.0,225.0,35.854,3961.615,-59.394,534.005,0.0,225.0,1706.502,3961.615,-2893.606,26.0
4179.56,0.0,80176.504,11355.754,26988.262,-18629.142,4349.699,1970.284,6430.897,1093.6,6546.259,2153.138,4538.6,1989.589,6712.845,1155.706,6859.904,2217.297,18.74,1.0,241.0,43.104,3080.322,-67.838,531.841,0.0,241.0,1268.811,3080.322,-2016.641,23.0
3886.972,0.0,33961.461,6641.544,17226.907,-9452.962,4350.167,1908.88,6459.031,1067.361,6494.024,2206.31,4537.851,1949.731,6774.396,1122.543,6792.545,2283.158,20.04,1.0,473.0,67.631,9909.878,-115.801,1097.256,0.0,473.0,4387.534,9909.878,-7715.365,21.0
5341.759,0.0,62010.475,10227.091,25883.476,-15199.958,4389.601,1849.955,6473.753,1042.829,6484.186,2295.017,4580.801,1930.955,6797.089,1101.117,6792.46,2369.141,30.26,1.0,507.0,79.926,13812.443,-130.277,1897.964,0.0,507.0,5931.854,13812.443,-10016.515,23.0
2314.885,0.0,20749.141,4857.951,12072.368,-7442.597,4414.886,1841.947,6480.016,1039.461,6502.705,2327.067,4609.683,1916.679,6785.591,1098.481,6816.047,2403.319,49.36,1.0,1922.0,268.558,36880.259,-490.054,2948.503,0.0,1922.0,16893.581,36880.259,-30983.253,12.0
2803.083,0.0,26102.494,4693.176,12229.605,-6623.439,4444.78,1897.142,6530.031,1058.828,6571.499,2318.061,4640.199,1895.927,6856.258,1119.635,6889.053,2391.345,21.94,1.0,396.0,64.034,6970.027,-106.677,921.248,0.0,396.0,3011.502,6970.027,-5127.531,21.0
7275.617,0.0,75700.461,14743.067,36887.938,-22336.705,4606.075,1943.894,6843.077,1098.567,6812.612,2399.537,4807.825,1964.737,7194.783,1159.634,7137.02,2478.631,85.58,1.0,2055.0,311.655,46630.318,-540.397,4859.927,0.0,2055.0,20796.197,46630.318,-36910.464,26.0
4960.203,0.0,28079.613,6259.199,17532.174,-7611.767,4605.051,1983.41,6471.423,1040.839,6695.637,2514.465,4808.716,2024.029,6808.083,1101.687,7021.52,2595.912,8.7,1.0,84.0,17.408,3390.043,-26.266,538.948,0.0,84.0,1419.473,3390.043,-2312.147,30.0
4337.548,0.0,25665.135,6245.396,16881.795,-8206.698,4612.732,1994.205,6419.946,1022.879,6667.245,2558.219,4825.093,2092.781,6752.722,1076.74,6987.788,2662.397,17.94,1.0,278.0,43.183,6196.048,-68.796,928.876,0.0,278.0,2622.363,6196.048,-4338.295,23.0
4400.267,0.0,37491.38,7866.697,20200.993,-11400.458,4616.417,2170.886,6345.017,963.713,6552.091,2680.743,4820.779,2261.831,6615.136,1015.447,6860.364,2781.194,15.4,1.0,347.0,49.903,6637.297,-84.833,729.753,0.0,347.0,2941.185,6637.297,-5177.79,19.0
4895.001,0.0,51298.593,9708.709,24395.517,-14605.515,4779.466,2080.486,7172.966,1017.871,6823.92,2735.012,4996.817,2181.982,7489.04,1071.858,7149.708,2843.926,51.48,1.0,649.0,116.516,12616.862,-182.549,2302.241,0.0,649.0,5135.334,12616.862,-8012.38,19.0
5660.813,0.0,54498.051,10302.973,26354.943,-15033.316,4792.802,2761.006,6311.208,885.524,6571.429,3014.176,5008.313,2850.242,6592.408,930.987,6878.255,3138.37,21.12,1.0,360.0,56.501,5834.897,-92.366,1008.614,0.0,360.0,2402.858,5834.897,-3817.67,26.0
5218.993,0.0,60550.871,9584.884,24470.8,-14032.814,4734.872,2487.016,6282.068,861.985,6466.219,3003.524,4946.795,2561.017,6610.609,916.0,6786.635,3106.955,94.8,1.0,4302.0,601.446,113177.394,-1113.241,7829.628,0.0,4302.0,52449.423,113177.394,-97518.137,27.0
3782.961,0.0,19036.614,5295.525,14419.336,-6853.414,4746.92,2372.57,6299.355,830.223,6414.472,3079.368,4961.1,2486.372,6607.452,874.962,6718.514,3203.687,11.4,1.0,124.0,24.793,3151.111,-38.398,508.521,0.0,124.0,1315.665,3151.111,-2134.069,24.0
5658.026,0.0,54572.067,9492.119,24723.508,-13407.455,4780.466,2714.093,6233.918,829.097,6445.757,3115.175,4996.454,2773.98,6506.884,875.431,6754.808,3238.1,44.78,1.0,822.0,134.801,23666.704,-225.976,2675.36,0.0,822.0,10450.947,23666.704,-18315.985,25.0
5956.852,0.0,58816.88,10676.333,27400.898,-15487.194,4827.365,3269.76,6438.705,792.658,6419.465,3235.265,5040.266,3387.533,6713.101,835.443,6718.304,3362.229,40.88,1.0,1087.0,155.997,28643.92,-272.449,2788.945,0.0,1087.0,12872.399,28643.92,-23066.03,28.0
8970.714,0.0,122920.007,21245.418,51643.393,-33701.964,4837.994,3170.781,6351.567,780.772,6406.221,3269.767,5056.013,3300.16,6653.985,822.332,6707.716,3404.31,23.84,1.0,266.0,48.842,8299.143,-74.261,1248.188,0.0,266.0,3510.455,8299.143,-5802.767,26.0
6574.913,0.0,107939.732,16639.658,39996.651,-26846.825,4943.301,3188.418,7107.562,799.481,6549.105,3337.496,5165.269,3334.258,7460.525,844.786,6862.071,3468.467,28.1,1.0,266.0,58.379,10970.742,-89.157,1793.055,0.0,266.0,4569.289,10970.742,-7384.632,25.0
4783.816,0.0,41016.379,7049.042,18942.234,-9374.601,4901.31,3167.576,6390.562,783.765,6475.549,3327.07,5126.235,3319.578,6675.448,819.718,6772.688,3479.783,16.56,1.0,247.0,43.276,8098.104,-70.362,1035.097,0.0,247.0,3516.455,8098.104,-6027.91,27.0
6308.282,0.0,58033.885,11026.011,28454.676,-15838.112,4975.892,2994.323,6630.886,811.868,6606.576,3345.208,5199.317,3122.092,6955.545,859.933,6926.543,3472.091,55.16,1.0,1313.0,194.979,32597.156,-336.467,3538.404,0.0,1313.0,14467.461,32597.156,-25520.347,28.0
6166.455,0.0,56111.425,10065.678,26383.965,-14051.054,4964.174,3010.453,6297.702,800.117,6571.257,3357.091,5191.504,3116.203,6576.983,845.652,6890.045,3492.963,43.84,1.0,1304.0,187.242,35016.329,-332.246,3222.968,0.0,1304.0,15828.939,35016.329,-28570.392,25.0
4187.439,0.0,37469.533,6202.037,16644.598,-8269.719,4984.487,2980.795,6555.855,789.627,6570.498,3398.475,5210.32,3110.853,6839.25,834.512,6886.487,3534.154,15.22,1.0,145.0,30.524,5536.942,-46.089,902.308,0.0,145.0,2307.442,5536.942,-3732.327,26.0
10699.688,0.0,221791.908,33769.545,78527.814,-57128.438,4984.753,3228.761,6431.253,732.75,6456.526,3512.981,5220.525,3339.779,6742.768,775.837,6778.839,3662.212,41.88,1.0,600.0,113.323,23526.627,-185.736,3177.614,0.0,600.0,10131.15,23526.627,-17171.399,28.0
7036.336,0.0,69624.793,13720.697,34595.167,-20522.494,5069.787,3225.909,6474.608,748.991,6574.179,3565.394,5299.761,3375.417,6771.417,789.602,6885.723,3713.799,74.46,1.0,1615.0,266.746,45807.362,-461.316,5351.227,0.0,1615.0,20141.869,45807.362,-35104.908,22.0
6059.134,0.0,74164.088,11974.352,30110.327,-17992.059,5127.131,3370.213,7631.229,789.037,6711.959,3542.303,5364.018,3539.975,7984.499,829.252,7029.619,3698.416,29.12,1.0,377.0,73.295,9359.877,-118.098,1406.82,0.0,377.0,3959.583,9359.877,-6546.237,27.0
4271.086,0.0,22101.926,5931.092,16184.036,-7641.863,5110.205,3324.494,6817.679,750.566,6617.762,3602.649,5340.246,3435.036,7131.124,792.667,6932.364,3748.128,21.28,1.0,286.0,52.704,8063.983,-84.579,853.181,0.0,286.0,3590.037,8063.983,-6357.62,24.0
5758.564,0.0,56502.01,10045.734,25936.015,-14418.887,5139.85,3665.037,6811.637,735.304,6616.752,3662.949,5367.435,3811.377,7140.752,776.06,6926.198,3808.672,44.24,1.0,729.0,137.825,21794.778,-232.591,2555.658,0.0,729.0,9578.568,21794.778,-16683.462,27.0
4604.3,0.0,30560.275,6886.953,18437.153,-9228.553,5130.838,3652.399,7595.235,808.247,6754.251,3507.426,5368.378,3791.59,7991.996,852.327,7080.326,3656.43,110.32,1.0,5000.0,699.118,124573.695,-1293.899,8821.062,0.0,5000.0,57629.687,124573.695,-106931.571,25.0
9726.425,0.0,215149.543,31042.86,72077.845,-52624.995,5159.749,3563.015,7379.911,816.134,6799.003,3520.496,5391.518,3692.02,7730.424,858.909,7116.688,3666.349,54.82,1.0,1461.0,216.913,40014.679,-380.862,4074.183,0.0,1461.0,17893.671,40014.679,-31866.312,25.0
4394.491,0.0,27142.814,6470.338,17390.547,-8601.565,5122.553,3443.011,7296.303,771.464,6672.084,3573.022,5351.98,3608.506,7619.984,808.84,6976.584,3727.377,16.26,1.0,551.0,77.063,16417.787,-138.525,1201.491,0.0,551.0,7575.727,16417.787,-14014.805,25.0
5044.508,0.0,53320.379,9068.055,23258.233,-13169.217,5189.918,3353.481,7436.548,794.923,6786.567,3593.268,5424.96,3502.957,7814.71,839.908,7111.964,3737.956,59.36,1.0,1250.0,238.539,43863.928,-419.759,4380.807,0.0,1250.0,19657.435,43863.928,-35102.314,23.0
5992.823,0.0,94936.548,14978.382,36077.788,-24092.142,5211.219,3458.833,6893.367,752.875,6723.413,3699.025,5444.038,3539.21,7201.503,793.915,7038.663,3849.412,59.26,1.0,1652.0,234.377,47527.47,-411.5,4484.91,0.0,1652.0,21429.571,47527.47,-38557.649,22.0
7002.518,0.0,97216.477,16544.502,40233.128,-26228.091,5171.075,3323.751,6825.172,726.494,6630.281,3711.868,5405.03,3491.88,7175.001,765.361,6942.303,3867.757,21.9,1.0,253.0,50.566,9908.688,-79.665,1389.762,0.0,253.0,4241.312,9908.688,-7129.163,26.0
12483.446,0.0,406204.989,56503.081,125973.225,-101006.332,5206.85,3460.217,7235.194,763.534,6740.453,3673.247,5445.754,3594.206,7607.832,804.041,7060.719,3830.79,128.0,1.0,5000.0,708.724,143840.519,-1295.513,11301.073,0.0,5000.0,65987.327,143840.519,-121238.374,28.0
4119.036,0.0,38025.907,7373.984,18930.118,-10692.046,5294.984,3639.875,6986.79,721.083,6743.322,3846.646,5535.555,3766.561,7285.551,757.948,7057.938,4013.173,88.26,1.0,1217.0,239.024,47924.622,-391.833,6463.867,0.0,1217.0,20642.039,47924.622,-34996.888,22.0
9164.05,0.0,105216.525,19956.736,49248.334,-30920.235,5342.04,4040.25,6682.655,691.718,6731.396,3952.684,5587.301,4219.146,6986.587,725.649,7044.81,4129.791,40.56,1.0,507.0,88.171,18085.211,-136.538,2617.888,0.0,507.0,7700.706,18085.211,-12849.435,28.0
10427.345,0.0,246261.661,34946.4,80619.254,-59764.565,5334.234,3999.052,6710.584,682.6,6705.277,3963.19,5580.929,4182.086,7039.712,720.249,7027.591,4134.266,48.78,1.0,876.0,157.089,27164.117,-266.742,3481.097,0.0,876.0,11791.05,27164.117,-20201.924,25.0
5721.611,0.0,52146.61,11599.433,29019.758,-17576.536,5369.312,3825.209,7183.132,738.336,6852.304,3886.32,5616.923,4006.973,7517.952,776.25,7176.068,4057.778,40.44,1.0,592.0,114.828,21982.623,-190.2,2846.789,0.0,592.0,9527.145,21982.623,-16289.046,24.0
6254.742,0.0,80567.293,12273.335,30906.462,-18396.978,5371.527,4012.957,6900.384,650.644,6678.384,4064.669,5619.198,4175.633,7256.98,690.702,7006.513,4231.883,31.14,1.0,380.0,78.654,14367.044,-126.842,1901.36,0.0,380.0,6206.282,14367.044,-10564.324,27.0
12460.29,0.0,172513.381,31904.27,76541.902,-51621.321,5408.83,4104.243,7029.494,683.255,6781.189,4036.472,5658.778,4228.485,7395.05,724.126,7113.228,4204.328,39.98,1.0,402.0,92.163,14144.806,-145.135,1970.803,0.0,402.0,6061.063,14144.806,-10203.2,23.0
22577.444,0.0,901413.055,125814.978,275284.264,-230129.376,5417.067,4105.451,7593.06,715.218,6853.625,3980.509,5665.922,4295.368,7923.438,752.212,7176.785,4155.059,59.7,1.0,2168.0,302.859,40023.495,-548.61,3563.326,0.0,2168.0,18152.4,40023.495,-32896.842,27.0
5952.709,0.0,35773.061,8205.645,22434.231,-10528.813,5414.064,4214.565,7184.006,650.975,6721.585,4106.543,5658.232,4387.832,7486.902,689.381,7042.893,4273.57,11.64,1.0,159.0,27.033,3747.667,-42.658,592.219,0.0,159.0,1571.001,3747.667,-2563.229,29.0
3825.278,0.0,43692.416,8502.918,20903.891,-13253.335,5370.701,4071.43,6876.511,641.47,6659.131,4082.27,5616.839,4275.085,7227.751,677.459,6977.556,4256.122,16.74,1.0,116.0,29.874,2024.03,-43.263,372.022,0.0,116.0,822.484,2024.03,-1279.986,17.0
8156.845,0.0,175159.905,24921.124,58212.396,-41898.706,5345.27,3991.063,6742.507,658.458,6667.821,4022.718,5592.474,4145.004,7030.561,693.249,6984.906,4200.042,29.2,1.0,543.0,93.694,17770.503,-158.989,1893.65,0.0,543.0,7904.598,17770.503,-13983.202,25.0
6219.548,0.0,48108.953,10227.254,26761.593,-14322.497,5378.921,4015.733,7781.277,722.108,6829.317,3928.525,5628.799,4170.197,8189.643,761.68,7158.678,4098.919,19.62,1.0,236.0,47.615,8557.028,-76.019,1182.599,0.0,236.0,3671.502,8557.028,-6191.829,26.0
4322.116,0.0,48171.888,8976.974,22352.899,-13708.668,5396.246,3915.504,7567.803,707.886,6818.076,3974.416,5639.766,4067.897,7903.664,746.251,7138.654,4140.878,53.7,1.0,2206.0,308.055,61731.615,-565.047,4438.375,0.0,2206.0,28524.548,61731.615,-52854.866,25.0
4698.592,0.0,48871.548,7944.809,20656.21,-11259.027,5410.195,3932.108,7153.989,679.938,6775.891,4044.498,5656.33,4085.862,7460.183,718.408,7099.294,4213.366,23.68,1.0,325.0,63.21,10587.396,-103.281,1261.414,0.0,325.0,4643.121,10587.396,-8064.568,29.0
7828.789,0.0,113270.811,18563.097,45113.866,-29456.288,5445.511,3914.528,7086.95,671.665,6794.59,4096.431,5698.324,4113.819,7442.915,703.127,7110.596,4286.051,25.88,1.0,255.0,58.189,10538.978,-90.996,1364.762,0.0,255.0,4567.561,10538.978,-7809.454,23.0
6104.792,0.0,121780.957,17396.475,41046.641,-28837.057,5482.419,4072.874,7019.512,692.811,6873.971,4090.868,5731.486,4243.548,7351.13,728.637,7194.996,4267.976,27.4,1.0,450.0,79.845,6581.971,-132.973,955.539,0.0,450.0,2801.228,6581.971,-4670.893,25.0
